"DOI","Title","Authors","Author_Affiliations","Corresponding_Author","Corresponding_Authors_Email","Publication_Date","Abstract","Keywords","Full_Text"
"https://doi.org/10.1534/g3.113.006304 ","Editorial: HeLa Cell Sequela",NA,"",NA,"","June 1, 2013 ","NA","","https://www.g3journal.org/content/3/6/927.full"
"https://doi.org/10.1534/g3.113.005926 ","A Nucleosomal Region Important for Ensuring Proper Interactions Between the Transcription Elongation Factor Spt16 and Transcribed Genes in Saccharomyces cerevisiae","Hoai-Trang T. Nguyen, William Wharton, Jennifer A. Harper, James R. Dornhoffer and Andrea A. Duina","Biology Department, Hendrix College, Conway, Arkansas 72032","<U+21B5>1Corresponding author: Biology Department, Hendrix College, 1600 Washington Avenue, Conway, AR 72032. E-mail: duina{at}hendrix.edu","duina@hendrix.edu","June 1, 2013 ","AbstractThe highly conserved FACT (FAcilitates Chromatin Transactions) histone chaperone assists in the transcription elongation process first by facilitating the removal of histones in front of transcribing RNA polymerase II (Pol II) and then by contributing to nucleosome reassembly in the wake of Pol II passage. Whereas it is well established that FACT localizes across actively transcribed genes, the mechanisms that regulate FACT recruitment to and disengagement from chromatin during transcription still remain to be elucidated. Using the Saccharomyces cerevisiae model system, we previously showed that a histone H3 mutant—H3-L61W—greatly perturbs interactions between the yeast FACT (yFACT) complex and chromatin during transcription, resulting in a pronounced shift in yFACT occupancy toward the 3' ends of transcribed genes. In the present study we report that two histone H4 mutants—H4-R36A and H4-K31E—alter the association pattern of the yFACT subunit Spt16 across transcribed genes in a fashion similar to that seen for H3-L61W. Interestingly, H4-R36, H4-K31, and H3-L61 are in close proximity to each other on the side of the nucleosome. We also provide evidence that the H4-R36A and H3-L61W mutants impair proper Spt16-chromatin interactions by perturbing a common process. Collectively, our results suggest that a nucleosomal region encompassing the H4-R36, H4-K31, and H3-L61 residues plays an important role in ensuring proper association of yFACT across transcribed genes.","histones,nucleosomes,Spt16,yFACT,transcription,elongation","https://www.g3journal.org/content/3/6/929.full"
"https://doi.org/10.1534/g3.113.005785 ","Resistance to Germline RNA Interference in a Caenorhabditis elegans Wild Isolate Exhibits Complexity and Nonadditivity","Daniel A. Pollard and Matthew V. Rockman","Department of Biology, New York University, New York, NY 10003","<U+21B5>2Corresponding authors: 9500 Gilman Drive, #0116, San Diego, CA 92093. E-mail: dapollard{at}ucsd.edu; and 12 Waverly Place, New York, NY 10003. E-mail: mrockman{at}nyu.edu","dapollard@ucsd.edu;,mrockman@nyu.edu","June 1, 2013 ","AbstractResolving the genetic complexity of heritable phenotypic variation is fundamental to understanding the mechanisms of evolution and the etiology of human disease. Trait variation among isolates from genetically efficient model organisms offers the opportunity to dissect genetic architectures and identify the molecular mechanisms of causation. Here we present a genetic analysis of loss of sensitivity to gene knockdown via exogenous RNA interference in the germline of a wild isolate of the roundworm Caenorhabditis elegans. We find that the loss of RNA interference sensitivity in the wild isolate CB4856 is recessive to the sensitivity of the lab strain N2. A cross of the strains produced F2 with intermediate sensitivities, and the segregation of the trait among F2s strongly deviated from a single locus recessive allele expectation. Linkage analysis in recombinant inbred lines derived from CB4856 and N2 identified a single significant locus on chromosome I that includes the argonaute gene ppw-1. The alleles for ppw-1 were unable to explain the sensitivity of 18 (12.1%) of the recombinant inbred lines. Complementation tests and F2 segregation analysis of these recombinant inbred lines revealed cases of complex epistatic suppression and enhancement of the effects of ppw-1. We conclude that the variation in RNA interference sensitivity between CB4856 and N2 likely involves the nonadditive interactions of eight or more genes in addition to ppw-1.","QTL,epistasis,RNAi","https://www.g3journal.org/content/3/6/941.full"
"https://doi.org/10.1534/g3.112.005348 ","The Use of RelocaTE and Unassembled Short Reads to Produce High-Resolution Snapshots of Transposable Element Generated Diversity in Rice","Sofia M. C. Robb, Lu Lu, Elizabeth Valencia, James M. Burnette, Yutaka Okumoto, Susan R. Wessler and Jason E. Stajich","*Department of Plant Pathology & Microbiology, University of California-Riverside, California 92521//†Institute for Integrative Genome Biology, University of California-Riverside, California 92521//‡Department of Botany & Plant Sciences, University of California-Riverside, California 92521//§College of Natural and Agricultural Sciences, University of California-Riverside, California 92521//**Graduate School of Agriculture, Kyoto University, Kitashirakawa-oiwake Sakyo, Kyoto, Kyoto 606-8502, Japan","<U+21B5>1Corresponding author: Department of Plant Pathology & Microbiology, 900 University Avenue, University of California-Riverside, Riverside, CA 92521. E-mail: jason.stajich{at}ucr.edu","jason.stajich@ucr.edu","June 1, 2013 ","AbstractTransposable elements (TEs) are dynamic components of genomes that often vary in copy number among members of the same species. With the advent of next-generation sequencing TE insertion-site polymorphism can be examined at an unprecedented level of detail when combined with easy-to-use bioinformatics software. Here we report a new tool, RelocaTE, that rapidly identifies specific TE insertions that are either polymorphic or shared between a reference and unassembled next-generation sequencing reads. Furthermore, a novel companion tool, CharacTErizer, exploits the depth of coverage to classify genotypes of nonreference insertions as homozygous, heterozygous or, when analyzing an active TE family, as rare somatic insertion or excision events. It does this by comparing the numbers of RelocaTE aligned reads to reads that map to the same genomic position without the TE. Although RelocaTE and CharacTErizer can be used for any TE, they were developed to analyze the very active mPing element which is undergoing massive amplification in specific strains of Oryza sativa (rice). Three individuals of one of these strains, A123, were resequenced and analyzed for mPing insertion site polymorphisms. The majority of mPing insertions found (~97%) are not present in the reference, and two siblings from a self-crossed of this strain were found to share only ~90% of their insertions. Private insertions are primarily heterozygous but include both homozygous and predicted somatic insertions. The reliability of the predicted genotypes was validated by polymerase chain reaction.","transposable,element,rice,genomics,bioinformatics,NGS","https://www.g3journal.org/content/3/6/949.full"
"https://doi.org/10.1534/g3.112.004994 ","Resequencing and Comparative Genomics of Stagonospora nodorum: Sectional Gene Absence and Effector Discovery","Robert Andrew Syme, James K. Hane, Timothy L. Friesen and Richard P. Oliver","*Australian Centre for Necrotrophic Fungal Pathogens, Curtin University, Department of Environment and Agriculture, Bentley WA 6845, Australia//†Molecular Pathology and Plant Pathology Laboratory, Centre for Environment and Life Sciences, CSIRO, Floreat WA 6014, Australia//‡U.S. Department of Agriculture, Agricultural Research Service, Cereal Crops Research Unit, Fargo, North Dakota 58102-2765","<U+21B5>1Corresponding author: ACNFP, Curtin University, Room 304.109, Department of Environment and Agriculture, GPO Box U1987, Perth, WA, Australia, 6845. E-mail: richard.oliver{at}curtin.edu.au","richard.oliver@curtin.edu.au","June 1, 2013 ","AbstractStagonospora nodorum is an important wheat (Triticum aestivum) pathogen in many parts of the world, causing major yield losses. It was the first species in the large fungal Dothideomycete class to be genome sequenced. The reference genome sequence (SN15) has been instrumental in the discovery of genes encoding necrotrophic effectors that induce disease symptoms in specific host genotypes. Here we present the genome sequence of two further S. nodorum strains (Sn4 and Sn79) that differ in their effector repertoire from the reference. Sn79 is avirulent on wheat and produces no apparent effectors when infiltrated onto many cultivars and mapping population parents. Sn4 is pathogenic on wheat and has virulences not found in SN15. The new strains, sequenced with short-read Illumina chemistry, are compared with SN15 by a combination of mapping and de novo assembly approaches. Each of the genomes contains a large number of strain-specific genes, many of which have no meaningful similarity to any known gene. Large contiguous sections of the reference genome are absent in the two newly sequenced strains. We refer to these differences as “sectional gene absences.” The presence of genes in pathogenic strains and absence in Sn79 is added to computationally predicted properties of known proteins to produce a list of likely effector candidates. Transposon insertion was observed in the mitochondrial genomes of virulent strains where the avirulent strain retained the likely ancestral sequence. The study suggests that short-read enabled comparative genomics is an effective way to both identify new S. nodorum effector candidates and to illuminate evolutionary processes in this species.","Fungal,comparative,genomics,Fungal,effectors,Phytopathogen","https://www.g3journal.org/content/3/6/959.full"
"https://doi.org/10.1534/g3.112.005371 ","Genetic Polymorphisms in Host Innate Immune Sensor Genes and the Risk of Nasopharyngeal Carcinoma in North Africa","Khalid Moumad, Jesus Lascorz, Melanie Bevier, Meriem Khyatti, Moulay Mustapha Ennaji, Abdellatif Benider, Stefanie Huhn, Shun Lu, Lotfi Chouchane, Marilys Corbex, Kari Hemminki and Asta Försti","*Department of Molecular Genetic Epidemiology, German Cancer Research Center (DKFZ), 69120 Heidelberg, Germany//†Oncovirology Laboratory, Institut Pasteur du Maroc, 20360 Casablanca, Morocco//‡Laboratory of Virology, Hygiene & Microbiology, Faculty of Sciences & Technics, University Hassan II Mohammedia-Casablanca, 20650 Mohammedia, Morocco//§Service de Radiothérapie, Centre d’oncologie Ibn Rochd, 9155 Casablanca, Morocco//**Genetic Medicine and Immunology Laboratory, Weill Cornell Medical College in Qatar, Qatar Foundation, Education City, 24144 Doha, Qatar//††Department of Public Health, Institute of Tropical Medicine, 2000 Antwerp, Belgium//‡‡Center of Primary Health Care Research, Clinical Research Center, Lund University, SE-20502 Malmö, Sweden","<U+21B5>1Corresponding author: German Cancer Research Center (DKFZ), Department of Molecular Genetic Epidemiology (C050), Im Neuenheimer Feld 580, 69120 Heidelberg, Germany. E-mail a.foersti{at}dkfz.de","a.foersti@dkfz.de","June 1, 2013 ","AbstractNasopharyngeal carcinoma (NPC) is a rare malignancy in most parts of the world. It is an Epstein-Barr virus-associated malignancy with an unusual racial and geographical distribution. The host innate immune sensor genes play an important role in infection recognition and immune response against viruses. Therefore, we examined the association between polymorphisms in genes within a group of pattern recognition receptors (including families of Toll-like receptors, C-type lectin receptors, and retinoic acid-inducible gene I-like receptors) and NPC susceptibility. Twenty-six single-nucleotide polymorphisms (SNPs) in five pattern-recognition genes were genotyped in 492 North African NPC cases and 373 frequency-matched controls. TLR3_rs3775291 was the most significantly associated SNP (odds ratio [OR] 1.49; 95% confidence interval [95% CI] 1.11-2.00; P = 0.008; dominant model). The analysis showed also that CD209_rs7248637 (OR 0.69; 95% CI 0.52-0.93; P = 0.02; dominant model) and DDX58_rs56309110 (OR 0.70; 95% CI 0.51-0.98; P = 0.04) were associated with the risk of NPC. An 18% increased risk per allele was observed for the five most significantly associated SNPs, TLR3_rs3775291, CD209_rs7248637, DDX58_rs56309110, CD209_rs4804800, and MBL2_rs10824792, (ptrend = 8.2 × 10-4). Our results suggest that genetic variation in pattern-recognition genes is associated with the risk of NPC. These preliminary findings require replication in larger studies.","nasopharyngeal,carcinoma,North,Africa,host,innate,immune,sensors,SNPs,Epstein-Barr,virus","https://www.g3journal.org/content/3/6/971.full"
"https://doi.org/10.1534/g3.113.006338 ","Identification of Cilia Genes That Affect Cell-Cycle Progression Using Whole-Genome Transcriptome Analysis in Chlamydomonas reinhardtti","Alison J. Albee, Alan L. Kwan, Huawen Lin, David Granas, Gary D. Stormo and Susan K. Dutcher","*Department of Genetics, Washington University School of Medicine, St. Louis, Missouri 63110//†Center for Genomic Sciences and System Biology, Washington University, St. Louis, Missouri 63110","<U+21B5>2Corresponding author: Department of Genetics, Box 8232, 660 South Euclid Avenue, Saint Louis, MO 63110. E-mail: dutcher{at}genetics.wustl.edu","dutcher@genetics.wustl.edu","June 1, 2013 ","AbstractCilia are microtubule based organelles that project from cells. Cilia are found on almost every cell type of the human body and numerous diseases, collectively termed ciliopathies, are associated with defects in cilia, including respiratory infections, male infertility, situs inversus, polycystic kidney disease, retinal degeneration, and Bardet-Biedl Syndrome. Here we show that Illumina-based whole-genome transcriptome analysis in the biflagellate green alga Chlamydomonas reinhardtii identifies 1850 genes up-regulated during ciliogenesis, 4392 genes down-regulated, and 4548 genes with no change in expression during ciliogenesis. We examined four genes up-regulated and not previously known to be involved with cilia (ZMYND10, NXN, GLOD4, SPATA4) by knockdown of the human orthologs in human retinal pigment epithelial cells (hTERT-RPE1) cells to ask whether they are involved in cilia-related processes that include cilia assembly, cilia length control, basal body/centriole numbers, and the distance between basal bodies/centrioles. All of the genes have cilia-related phenotypes and, surprisingly, our data show that knockdown of GLOD4 and SPATA4 also affects the cell cycle. These results demonstrate that whole-genome transcriptome analysis during ciliogenesis is a powerful tool to gain insight into the molecular mechanism by which centrosomes and cilia are assembled.","flagella,deflagellation,ZMYND10,NXN,SPATA4,GLOD4","https://www.g3journal.org/content/3/6/979.full"
"https://doi.org/10.1534/g3.113.005793 ","Widespread Selection Across Coding and Noncoding DNA in the Pea Aphid Genome","Ryan D. Bickel, Joseph P. Dunham and Jennifer A. Brisson","*University of Nebraska, School of Biological Sciences, Lincoln, Nebraska 68588//†University of Southern California, Molecular & Computational Biology, Los Angeles, California 90089","<U+21B5>1Corresponding author: Department of Biological Sciences, University of Nebraska-Lincoln, 348 Manter Hall, Lincoln, NE 68588. E-mail: rbickel2{at}unl.edu","rbickel2@unl.edu","June 1, 2013 ","AbstractGenome-wide patterns of diversity and selection are critical measures for understanding how evolution has shaped the genome. Yet, these population genomic estimates are available for only a limited number of model organisms. Here we focus on the population genomics of the pea aphid (Acyrthosiphon pisum). The pea aphid is an emerging model system that exhibits a range of intriguing biological traits not present in classic model systems. We performed low-coverage genome resequencing of 21 clonal pea aphid lines collected from alfalfa host plants in North America to characterize genome-wide patterns of diversity and selection. We observed an excess of low-frequency polymorphisms throughout coding and noncoding DNA, which we suggest is the result of a founding event and subsequent population expansion in North America. Most gene regions showed lower levels of Tajima’s D than synonymous sites, suggesting that the majority of the genome is not evolving neutrally but rather exhibits significant constraint. Furthermore, we used the pea aphid’s unique manner of X-chromosome inheritance to assign genomic scaffolds to either autosomes or the X chromosome. Comparing autosomal vs. X-linked sequence variation, we discovered that autosomal genes show an excess of low frequency variants indicating that purifying selection acts more efficiently on the X chromosome. Overall, our results provide a critical first step in characterizing the genetic diversity and evolutionary pressures on an aphid genome.","pea,aphid,Acyrthosiphon,population,genomics,sex,chromosome,selection","https://www.g3journal.org/content/3/6/993.full"
"https://doi.org/10.1534/g3.113.005595 ","Retrospective View of North American Potato (Solanum tuberosum L.) Breeding in the 20th and 21st Centuries","Candice N. Hirsch, Cory D. Hirsch, Kimberly Felcher, Joseph Coombs, Dan Zarka, Allen Van Deynze, Walter De Jong, Richard E. Veilleux, Shelley Jansky, Paul Bethke, David S. Douches and C. Robin Buell","*Department of Plant Biology, Michigan State University, East Lansing, Michigan 48824//†Department of Plant, Soil and Microbial Sciences, Michigan State University, East Lansing, Michigan 48824//‡Seed Biotechnology Center, University of California, Davis, California 95616//§Department of Plant Breeding & Genetics, Cornell University, Ithaca, New York 14853//**Department of Horticulture, Virginia Polytechnic Institute and State University, Blacksburg, Virginia 24061//††Department of Horticulture, University of Wisconsin, Madison, Wisconsin, 53706//‡‡United States Department of Agriculture-Agricultural Research Service, Vegetable Crops Research Unit, Madison, Wisconsin, 53706","<U+21B5>1Corresponding author: MSU, Department of Plant Biology, 612 Wilson Road, East Lansing, MI 48824. E-mail: buell{at}msu.edu","buell@msu.edu","June 1, 2013 ","AbstractCultivated potato (Solanum tuberosum L.), a vegetatively propagated autotetraploid, has been bred for distinct market classes, including fresh market, pigmented, and processing varieties. Breeding efforts have relied on phenotypic selection of populations developed from intra- and intermarket class crosses and introgressions of wild and cultivated Solanum relatives. To retrospectively explore the effects of potato breeding at the genome level, we used 8303 single-nucleotide polymorphism markers to genotype a 250-line diversity panel composed of wild species, genetic stocks, and cultivated potato lines with release dates ranging from 1857 to 2011. Population structure analysis revealed four subpopulations within the panel, with cultivated potato lines grouping together and separate from wild species and genetic stocks. With pairwise kinship estimates clear separation between potato market classes was observed. Modern breeding efforts have scarcely changed the percentage of heterozygous loci or the frequency of homozygous, single-dose, and duplex loci on a genome level, despite concerted efforts by breeders. In contrast, clear selection in less than 50 years of breeding was observed for alleles in biosynthetic pathways important for market class-specific traits such as pigmentation and carbohydrate composition. Although improvement and diversification for distinct market classes was observed through whole-genome analysis of historic and current potato lines, an increased rate of gain from selection will be required to meet growing global food demands and challenges due to climate change. Understanding the genetic basis of diversification and trait improvement will allow for more rapid genome-guided improvement of potato in future breeding efforts.","Solanum,tuberosum,phenotypic,diversity,genotypic,diversity,genomics","https://www.g3journal.org/content/3/6/1003.full"
"https://doi.org/10.1534/g3.113.006262 ","The Transcriptional Response to Nonself in the Fungus Podospora anserina","Frédérique Bidard, Corinne Clavé and Sven J. Saupe","*Université de Paris Sud, Institut de Génétique et Microbiologie, UMR8621 Orsay, France, and//†IBGC UMR 5095 CNRS Université Bordeaux Segalen, Bordeaux, France","<U+21B5>2Corresponding author: IBGC UMR 5095 CNRS Université Bordeaux Segalen, 1 rue Camille Saint Saëns, 33077 Bordeaux cedex, France. E-mail: corinne.clave{at}ibgc.u-bordeaux2.fr","corinne.clave@ibgc.u-bordeaux2.fr","June 1, 2013 ","AbstractIn fungi, heterokaryon incompatibility is a nonself recognition process occurring when filaments of different isolates of the same species fuse. Compatibility is controlled by so-called het loci and fusion of strains of unlike het genotype triggers a complex incompatibility reaction that leads to the death of the fusion cell. Herein, we analyze the transcriptional changes during the incompatibility reaction in Podospora anserina. The incompatibility response was found to be associated with a massive transcriptional reprogramming: 2231 genes were up-regulated by a factor 2 or more during incompatibility. In turn, 2441 genes were down-regulated. HET, NACHT, and HeLo domains previously found to be involved in the control of heterokaryon incompatibility were enriched in the up-regulated gene set. In addition, incompatibility was characterized by an up-regulation of proteolytic and other hydrolytic activities, of secondary metabolism clusters and toxins and effector-like proteins. The up-regulated set was found to be enriched for proteins lacking orthologs in other species and chromosomal distribution of the up-regulated genes was uneven with up-regulated genes residing preferentially in genomic islands and on chromosomes IV and V. There was a significant overlap between regulated genes during incompatibility in P. anserina and Neurospora crassa, indicating similarities in the incompatibility responses in these two species. Globally, this study illustrates that the expression changes occurring during cell fusion incompatibility in P. anserina are in several aspects reminiscent of those described in host-pathogen or symbiotic interactions in other fungal species.","Podospora,anserina,heterokaryon,incompatibility,nonself,recognition,STAND,proteins,HET,domain","https://www.g3journal.org/content/3/6/1015.full"
"https://doi.org/10.1534/g3.112.005447 ","Isolation and Diversity Analysis of Resistance Gene Homologues from Switchgrass","Qihui Zhu, Jeffrey L. Bennetzen and Shavannor M. Smith","*Department of Genetics, The University of Georgia, Athens, Georgia 30602//†Department of Plant Pathology, The University of Georgia, Athens, Georgia 30602","<U+21B5>1Corresponding author: Department of Plant Pathology, Miller Plant Sciences 4309, University of Georgia, Athens, GA 30602. E-mail: shavs{at}uga.edu","shavs@uga.edu","June 1, 2013 ","AbstractResistance gene homologs (RGHs) were isolated from the switchgrass variety Alamo by a combination of polymerase chain reaction and expressed sequence tag (EST) database mining. Fifty-eight RGHs were isolated by polymerase chain reaction and 295 RGHs were identified in 424,545 switchgrass ESTs. Four nucleotide binding site-leucine-rich repeat RGHs were selected to investigate RGH haplotypic diversity in seven switchgrass varieties chosen for their representation of a broad range of the switchgrass germplasm. Lowland and upland ecotypes were found to be less similar, even from nearby populations, than were more distant populations with similar growth environments. Most (83.5%) of the variability in these four RGHs was found to be attributable to the within-population component. The difference in nucleotide diversity between and within populations was observed to be small, whereas this diversity is maintained to similar degrees at both population and ecotype levels. The results also revealed that the analyzed RGHs were under positive selection in the studied switchgrass accessions. Intragenic recombination was detected in switchgrass RGHs, thereby demonstrating an active genetic process that has the potential to generate new resistance genes with new specificities that might act against newly-arising pathogen races.","resistance,gene,homologue,(RGH),genetic,diversity,population,structure,switchgrass,bioenergy,crop,NBS-LRR","https://www.g3journal.org/content/3/6/1031.full"
"https://doi.org/10.1534/g3.113.006312 ","A Hypomorphic Mutation Reveals a Stringent Requirement for the ATM Checkpoint Protein in Telomere Protection During Early Cell Division in Drosophila","Patrizia Morciano, Yi Zhang, Giovanni Cenci and Yikang S. Rong","*Laboratory of Biochemistry and Molecular Biology, National Cancer Institute, National Institutes of Health, Bethesda, Maryland 20892//†Sapienza, University of Rome, 00185 Rome, Italy","<U+21B5>1Corresponding author: National Institutes of Health, Building 37, Room 6056, 37 Convent Drive, Bethesda, MD 20892. E-mail: rongy{at}mail.nih.gov","rongy@mail.nih.gov","June 1, 2013 ","AbstractUsing Drosophila as a model system, we identified a stringent requirement for the conserved function of Ataxia Telangiectasia Mutated (ATM) in telomere protection during early embryonic development. Animals homozygous for a hypomorphic mutation in atm develop normally with minimal telomere dysfunction. However, mutant females produce inviable embryos that succumb to mitotic failure caused by covalent fusions of telomeric DNA. Interestingly, although the atm mutation encodes a premature stop codon, it must not have eliminated the production of the mutant protein, and the mutant protein retains kinase activity upon DNA damage. Moreover, although the embryonic phenotype of this mutation resembles that of hypomorphic mutations in the MRN complex, the function of MRN appears normal in the atm embryos. In contrast, there is a prominent reduction of the level of HipHop, an essential member of the Drosophila capping complex. How ATM functions in telomere protection remains poorly understood. The amenability of Drosophila embryos to molecular and biochemical investigations ensures that this newly identified mutation will facilitate future studies of ATM in telomere maintenance.","ATM,kinase,Drosophila,hypomorphic,mutation,MRN,complex,maternal,lethal,telomere,protection","https://www.g3journal.org/content/3/6/1043.full"
"https://doi.org/10.1534/g3.113.006395 ","Quantitative Trait Locus and Haplotype Analyses of Wild and Crop-Mimic Traits in U.S. Weedy Rice","Muhamad S. Mispan, Lihua Zhang, Jiuhuan Feng and Xing-You Gu","Plant Science Department, South Dakota State University, Brookings, South Dakota 57007","<U+21B5>1Corresponding author: SNP 248D, Box 2140C, Brookings, SD 57007. E-mail: Xingyou.gu{at}sdstate.edu","Xingyou.gu@sdstate.edu","June 1, 2013 ","AbstractConspecific weeds retained characteristics from wild ancestors and also developed crop mimicries for adaptation and competitiveness. This research was conducted to identify quantitative trait loci (QTL) associated with the wild and crop-mimic traits and to determine haplotype variants for QTL-rich regions in U.S. weedy rice. An F2 population from the cross between a cultivated (EM93-1) and a U.S. weedy (US1) rice line was evaluated for six wild and eight crop-mimic traits in a greenhouse to identify the QTL. A core collection of 27 U.S. weedy red rice lines and 14 AA-genome wild rice lines were determined for the haplotype variants. A total of 49 QTL were identified, with 45 collocated as clusters on 14 genomic segments. The number of haplotypes across the 14 segments was lower in the weedy (6.1 ± 2.4) than in the wild (7.5 ± 1.8) rice sample. Both samples shared ~50% haplotypes (wild-like). The EM93-1-like haplotypes accounted for a greater proportion (30 ± 26%) of the haplotypes in the weedy than in the wild (7 ± 10%) rice. Based on haplotype patterns for the 14 QTL cluster regions, 26 of the 28 red rice lines were clustered into two groups corresponding to the black-hull awned and straw-hull awnless morphological types, respectively. The QTL analysis demonstrated that conspecific weed-crop differentiation involved many genomic segments with multiple loci regulating natural variation for adaptation and competitiveness. The haplotype analysis revealed that U.S. weedy rice retained large blocks of linkage disequilibrium for the multiple loci from the wild relatives and also incorporated haplotypes from cultivars.","weedy,rice,adaptation,crop,mimicry,quantitative,trait,locus,haplotype","https://www.g3journal.org/content/3/6/1049.full"
